fight.id,winner,loser,method,round,time,weight.class.id,event,date,fight.order,title.fight,five.rounds
UFC2017041507,Rashid Magomedov,Bobby Green,Decision - Split,3,5:00,5,UFC on Fox 24: Johnson vs. Reis,4/15/17,7,0,0
UFC2017041508,Tim Elliott,Louis Smolka,Decision - Unanimous,3,5:00,8,UFC on Fox 24: Johnson vs. Reis,4/15/17,8,0,0
UFC2017041509,Aljamain Sterling,Augusto Mendes,Decision - Unanimous,3,5:00,7,UFC on Fox 24: Johnson vs. Reis,4/15/17,9,0,0
UFC2017041510,Devin Clark,Jake Collier,Decision - Unanimous,3,5:00,2,UFC on Fox 24: Johnson vs. Reis,4/15/17,10,0,0
UFC2017041511,Anthony Smith,Andrew Sanchez,KO/TKO,3,3:52,3,UFC on Fox 24: Johnson vs. Reis,4/15/17,11,0,0
UFC2017041512,Zak Cummings,Nathan Coy,Submission,1,4:21,4,UFC on Fox 24: Johnson vs. Reis,4/15/17,12,0,0
UFC2017041513,Ketlen Vieira,Ashlee Evans-Smith,Decision - Unanimous,3,5:00,25,UFC on Fox 24: Johnson vs. Reis,4/15/17,13,0,0
UFC2017040801,Daniel Cormier,Anthony Johnson,Submission,2,3:37,2,UFC 210: Cormier vs. Johnson 2,4/8/17,1,1,1
UFC2017040802,Gegard Mousasi,Chris Weidman,KO/TKO,2,3:13,3,UFC 210: Cormier vs. Johnson 2,4/8/17,2,0,0
UFC2017040803,Cynthia Calvillo,Pearl Gonzalez,Submission,3,3:45,32,UFC 210: Cormier vs. Johnson 2,4/8/17,3,0,0
UFC2017040804,Thiago Alves,Patrick Cote,Decision - Unanimous,3,5:00,4,UFC 210: Cormier vs. Johnson 2,4/8/17,4,0,0
UFC2017040805,Charles Oliveira,Will Brooks,Submission,1,2:30,5,UFC 210: Cormier vs. Johnson 2,4/8/17,5,0,0
UFC2017040806,Myles Jury,Mike De La Torre,KO/TKO,1,3:30,6,UFC 210: Cormier vs. Johnson 2,4/8/17,6,0,0
UFC2017040807,Kamaru Usman,Sean Strickland,Decision - Unanimous,3,5:00,4,UFC 210: Cormier vs. Johnson 2,4/8/17,7,0,0
UFC2017040808,Shane Burgos,Charles Rosa,KO/TKO,3,1:59,6,UFC 210: Cormier vs. Johnson 2,4/8/17,8,0,0
UFC2017040809,Patrick Cummins,Jan Blachowicz,Decision - Majority,3,5:00,2,UFC 210: Cormier vs. Johnson 2,4/8/17,9,0,0
UFC2017040810,Gregor Gillespie,Andrew Holbrook,KO/TKO,1,0:21,5,UFC 210: Cormier vs. Johnson 2,4/8/17,10,0,0
UFC2017040811,Desmond Green,Josh Emmett,Decision - Split,3,5:00,5,UFC 210: Cormier vs. Johnson 2,4/8/17,11,0,0
UFC2017040812,Katlyn Chookagian,Irene Aldana,Decision - Split,3,5:00,25,UFC 210: Cormier vs. Johnson 2,4/8/17,12,0,0
UFC2017040813,Magomed Bibulatov,Jenel Lausa,Decision - Unanimous,3,5:00,8,UFC 210: Cormier vs. Johnson 2,4/8/17,13,0,0
UFC2017031801,Jimi Manuwa,Corey Anderson,KO/TKO,1,3:05,2,UFC Fight Night 107: Manuwa vs. Anderson,3/18/17,1,0,0
UFC2017031802,Gunnar Nelson,Alan Jouban,Submission,2,0:46,4,UFC Fight Night 107: Manuwa vs. Anderson,3/18/17,2,0,0
UFC2017031803,Marlon Vera,Brad Pickett,KO/TKO,3,3:50,11,UFC Fight Night 107: Manuwa vs. Anderson,3/18/17,3,0,0
UFC2017031804,Arnold Allen,Makwan Amirkhani,Decision - Split,3,5:00,6,UFC Fight Night 107: Manuwa vs. Anderson,3/18/17,4,0,0
UFC2017031805,Joseph Duffy,Reza Madadi,Decision - Unanimous,3,5:00,5,UFC Fight Night 107: Manuwa vs. Anderson,3/18/17,5,0,0
UFC2017031806,Francimar Barroso,Darren Stewart,Decision - Unanimous,3,5:00,2,UFC Fight Night 107: Manuwa vs. Anderson,3/18/17,6,0,0
UFC2017031807,Timothy Johnson,Daniel Omielanczuk,Decision - Split,3,5:00,1,UFC Fight Night 107: Manuwa vs. Anderson,3/18/17,7,0,0
UFC2017031808,Leon Edwards,Vicente Luque,Decision - Unanimous,3,5:00,4,UFC Fight Night 107: Manuwa vs. Anderson,3/18/17,8,0,0
UFC2017031809,Marc Diakiese,Teemu Packalen,KO/TKO,1,0:30,5,UFC Fight Night 107: Manuwa vs. Anderson,3/18/17,9,0,0
UFC2017031810,Brad Scott,Scott Askham,Decision - Split,3,5:00,3,UFC Fight Night 107: Manuwa vs. Anderson,3/18/17,10,0,0
UFC2017031811,Lina Lansberg,Lucie Pudilova,Decision - Unanimous,3,5:00,25,UFC Fight Night 107: Manuwa vs. Anderson,3/18/17,11,0,0
UFC2017031101,Kelvin Gastelum,Vitor Belfort,No Contest,1,3:52,3,UFC Fight Night 106: Belfort vs. Gastelum,3/11/17,1,0,1
UFC2017031102,Mauricio Rua,Gian Villante,KO/TKO,3,0:59,2,UFC Fight Night 106: Belfort vs. Gastelum,3/11/17,2,0,0
UFC2017031103,Edson Barboza,Beneil Dariush,KO/TKO,2,3:35,5,UFC Fight Night 106: Belfort vs. Gastelum,3/11/17,3,0,0
UFC2017031104,Ray Borg,Jussier Formiga,Decision - Unanimous,3,5:00,8,UFC Fight Night 106: Belfort vs. Gastelum,3/11/17,4,0,0
UFC2017031105,Marion Reneau,Bethe Correia,Draw - Majority,3,5:00,25,UFC Fight Night 106: Belfort vs. Gastelum,3/11/17,5,0,0
UFC2017031106,Alex Oliveira,Tim Means,Submission,2,2:38,4,UFC Fight Night 106: Belfort vs. Gastelum,3/11/17,6,0,0
UFC2017031107,Kevin Lee,Francisco Trinaldo,Submission,2,3:12,5,UFC Fight Night 106: Belfort vs. Gastelum,3/11/17,7,0,0
UFC2017031108,Sergio Moraes,Davi Ramos,Decision - Unanimous,3,5:00,4,UFC Fight Night 106: Belfort vs. Gastelum,3/11/17,8,0,0
UFC2017031109,Joe Soto,Rani Yahya,Decision - Unanimous,3,5:00,7,UFC Fight Night 106: Belfort vs. Gastelum,3/11/17,9,0,0
UFC2017031110,Michel Prazeres,Josh Burkman,Submission,1,1:41,5,UFC Fight Night 106: Belfort vs. Gastelum,3/11/17,10,0,0
UFC2017031111,Jeremy Kennedy,Rony Jason,Decision - Unanimous,3,5:00,6,UFC Fight Night 106: Belfort vs. Gastelum,3/11/17,11,0,0
UFC2017031112,Paulo Borrachinha,Garreth McLellan,KO/TKO,1,1:17,3,UFC Fight Night 106: Belfort vs. Gastelum,3/11/17,12,0,0
UFC2017030401,Tyron Woodley,Stephen Thompson,Decision - Majority,5,5:00,4,UFC 209: Woodley vs. Thompson 2,3/4/17,1,1,1
UFC2017030402,David Teymur,Lando Vannata,Decision - Unanimous,3,5:00,5,UFC 209: Woodley vs. Thompson 2,3/4/17,2,0,0
UFC2017030403,Dan Kelly,Rashad Evans,Decision - Split,3,5:00,3,UFC 209: Woodley vs. Thompson 2,3/4/17,3,0,0
UFC2017030404,Cynthia Calvillo,Amanda Cooper,Submission,1,3:19,32,UFC 209: Woodley vs. Thompson 2,3/4/17,4,0,0
UFC2017030405,Alistair Overeem,Mark Hunt,KO/TKO,3,1:44,1,UFC 209: Woodley vs. Thompson 2,3/4/17,5,0,0
UFC2017030406,Marcin Tybura,Luis Henrique,KO/TKO,3,3:46,1,UFC 209: Woodley vs. Thompson 2,3/4/17,6,0,0
UFC2017030407,Darren Elkins,Mirsad Bektic,KO/TKO,3,3:19,6,UFC 209: Woodley vs. Thompson 2,3/4/17,7,0,0
UFC2017030408,Iuri Alcantara,Luke Sanders,Submission,2,3:13,7,UFC 209: Woodley vs. Thompson 2,3/4/17,8,0,0
UFC2017030409,Mark Godbeer,Daniel Spitz,Decision - Unanimous,3,5:00,1,UFC 209: Woodley vs. Thompson 2,3/4/17,9,0,0
UFC2017030410,Tyson Pedro,Paul Craig,KO/TKO,1,4:10,2,UFC 209: Woodley vs. Thompson 2,3/4/17,10,0,0
UFC2017030411,Albert Morales,Andrew Soukhamthath,Decision - Split,3,5:00,7,UFC 209: Woodley vs. Thompson 2,3/4/17,11,0,0
UFC2017021901,Derrick Lewis,Travis Browne,KO/TKO,2,3:12,1,UFC Fight Night 105: Lewis vs. Browne,2/19/17,1,0,1
UFC2017021902,Johny Hendricks,Hector Lombard,Decision - Unanimous,3,5:00,3,UFC Fight Night 105: Lewis vs. Browne,2/19/17,2,0,0
UFC2017021903,Gavin Tucker,Sam Sicilia,Decision - Unanimous,3,5:00,6,UFC Fight Night 105: Lewis vs. Browne,2/19/17,3,0,0
UFC2017021904,Elias Theodorou,Cezar Ferreira,Decision - Unanimous,3,5:00,3,UFC Fight Night 105: Lewis vs. Browne,2/19/17,4,0,0
UFC2017021905,Sara McMann,Gina Mazany,Submission,1,1:14,25,UFC Fight Night 105: Lewis vs. Browne,2/19/17,5,0,0
UFC2017021906,Paul Felder,Alessandro Ricci,KO/TKO,1,4:44,5,UFC Fight Night 105: Lewis vs. Browne,2/19/17,6,0,0
UFC2017021907,Santiago Ponzinibbio,Nordine Taleb,Decision - Unanimous,3,5:00,4,UFC Fight Night 105: Lewis vs. Browne,2/19/17,7,0,0
UFC2017021908,Randa Markos,Carla Esparza,Decision - Split,3,5:00,32,UFC Fight Night 105: Lewis vs. Browne,2/19/17,8,0,0
UFC2017021909,Aiemann Zahabi,Reginaldo Vieira,Decision - Unanimous,3,5:00,7,UFC Fight Night 105: Lewis vs. Browne,2/19/17,9,0,0
UFC2017021910,Thiago Santos,Jack Marshman,KO/TKO,2,2:21,3,UFC Fight Night 105: Lewis vs. Browne,2/19/17,10,0,0
UFC2017021911,Gerald Meerschaert,Ryan Janes,Submission,1,1:34,3,UFC Fight Night 105: Lewis vs. Browne,2/19/17,11,0,0
UFC2017021101,Germaine de Randamie,Holly Holm,Decision - Unanimous,5,5:00,24,UFC 208: Holm vs. de Randamie,2/11/17,1,1,1
UFC2017021102,Anderson Silva,Derek Brunson,Decision - Unanimous,3,5:00,3,UFC 208: Holm vs. de Randamie,2/11/17,2,0,0
UFC2017021103,Ronaldo Souza,Tim Boetsch,Submission,1,3:41,3,UFC 208: Holm vs. de Randamie,2/11/17,3,0,0
UFC2017021104,Glover Teixeira,Jared Cannonier,Decision - Unanimous,3,5:00,2,UFC 208: Holm vs. de Randamie,2/11/17,4,0,0
UFC2017021105,Dustin Poirier,Jim Miller,Decision - Majority,3,5:00,5,UFC 208: Holm vs. de Randamie,2/11/17,5,0,0
UFC2017021106,Belal Muhammad,Randy Brown,Decision - Unanimous,3,5:00,4,UFC 208: Holm vs. de Randamie,2/11/17,6,0,0
UFC2017021107,Wilson Reis,Ulka Sasaki,Decision - Unanimous,3,5:00,8,UFC 208: Holm vs. de Randamie,2/11/17,7,0,0
UFC2017021108,Islam Makhachev,Nik Lentz,Decision - Unanimous,3,5:00,5,UFC 208: Holm vs. de Randamie,2/11/17,8,0,0
UFC2017021109,Rick Glenn,Phillipe Nover,Decision - Split,3,5:00,6,UFC 208: Holm vs. de Randamie,2/11/17,9,0,0
UFC2017021110,Ryan LaFlare,Roan Carneiro,Decision - Unanimous,3,5:00,4,UFC 208: Holm vs. de Randamie,2/11/17,10,0,0
UFC2017020401,Chan Sung Jung,Dennis Bermudez,KO/TKO,1,2:49,6,UFC Fight Night 104: Bermudez vs. Korean Zombie,2/4/17,1,0,1
UFC2017020402,Felice Herrig,Alexa Grasso,Decision - Unanimous,3,5:00,32,UFC Fight Night 104: Bermudez vs. Korean Zombie,2/4/17,2,0,0
UFC2017020403,James Vick,Abel Trujillo,Submission,3,0:49,5,UFC Fight Night 104: Bermudez vs. Korean Zombie,2/4/17,3,0,0
UFC2017020404,Volkan Oezdemir,Ovince Saint Preux,Decision - Split,3,5:00,2,UFC Fight Night 104: Bermudez vs. Korean Zombie,2/4/17,4,0,0
UFC2017020405,Marcel Fortuna,Anthony Hamilton,KO/TKO,1,3:10,1,UFC Fight Night 104: Bermudez vs. Korean Zombie,2/4/17,5,0,0
UFC2017020406,Jessica Andrade,Angela Hill,Decision - Unanimous,3,5:00,32,UFC Fight Night 104: Bermudez vs. Korean Zombie,2/4/17,6,0,0
UFC2017020407,Curtis Blaydes,Adam Milstead,No Contest,2,0:59,1,UFC Fight Night 104: Bermudez vs. Korean Zombie,2/4/17,7,0,0
UFC2017020408,Chas Skelly,Chris Gruetzemacher,Submission,2,2:01,6,UFC Fight Night 104: Bermudez vs. Korean Zombie,2/4/17,8,0,0
UFC2017020409,Ricardo Ramos,Michinori Tanaka,Decision - Unanimous,3,5:00,7,UFC Fight Night 104: Bermudez vs. Korean Zombie,2/4/17,9,0,0
UFC2017020410,Tecia Torres,Bec Rawlings,Decision - Unanimous,3,5:00,32,UFC Fight Night 104: Bermudez vs. Korean Zombie,2/4/17,10,0,0
UFC2017020411,Niko Price,Alex Morono,No Contest,2,5:00,4,UFC Fight Night 104: Bermudez vs. Korean Zombie,2/4/17,11,0,0
UFC2017020412,Khalil Rountree,Daniel Jolly,KO/TKO,1,0:52,2,UFC Fight Night 104: Bermudez vs. Korean Zombie,2/4/17,12,0,0
UFC2017012801,Valentina Shevchenko,Julianna Pena,Submission,2,4:29,25,UFC on Fox 23: Shevchenko vs. Pena,1/28/17,1,0,1
UFC2017012802,Jorge Masvidal,Donald Cerrone,KO/TKO,2,1:00,4,UFC on Fox 23: Shevchenko vs. Pena,1/28/17,2,0,0
UFC2017012803,Francis Ngannou,Andrei Arlovski,KO/TKO,1,1:32,1,UFC on Fox 23: Shevchenko vs. Pena,1/28/17,3,0,0
UFC2017012804,Jason Knight,Alex Caceres,Submission,2,4:21,6,UFC on Fox 23: Shevchenko vs. Pena,1/28/17,4,0,0
UFC2017012805,Sam Alvey,Nate Marquardt,Decision - Unanimous,3,5:00,3,UFC on Fox 23: Shevchenko vs. Pena,1/28/17,5,0,0
UFC2017012806,Raphael Assuncao,Aljamain Sterling,Decision - Split,3,5:00,7,UFC on Fox 23: Shevchenko vs. Pena,1/28/17,6,0,0
UFC2017012807,Li Jingliang,Bobby Nash,KO/TKO,2,4:45,4,UFC on Fox 23: Shevchenko vs. Pena,1/28/17,7,0,0
UFC2017012808,Jordan Johnson,Henrique da Silva,Decision - Unanimous,3,5:00,2,UFC on Fox 23: Shevchenko vs. Pena,1/28/17,8,0,0
UFC2017012809,Eric Spicely,Alessio Di Chirico,Submission,1,2:14,3,UFC on Fox 23: Shevchenko vs. Pena,1/28/17,9,0,0
UFC2017012810,Marcos Rogerio de Lima,Jeremy Kimball,KO/TKO,1,2:27,2,UFC on Fox 23: Shevchenko vs. Pena,1/28/17,10,0,0
UFC2017012811,Alexandre Pantoja,Eric Shelton,Decision - Split,3,5:00,8,UFC on Fox 23: Shevchenko vs. Pena,1/28/17,11,0,0
UFC2017012812,Jason Gonzalez,JC Cottrell,Submission,1,3:54,5,UFC on Fox 23: Shevchenko vs. Pena,1/28/17,12,0,0
UFC2017011501,Yair Rodriguez,BJ Penn,KO/TKO,2,0:24,6,UFC Fight Night 103: Rodriguez vs. Penn,1/15/17,1,0,1
UFC2017011502,Joe Lauzon,Marcin Held,Decision - Split,3,5:00,5,UFC Fight Night 103: Rodriguez vs. Penn,1/15/17,2,0,0
UFC2017011503,Ben Saunders,Court McGee,Decision - Unanimous,3,5:00,4,UFC Fight Night 103: Rodriguez vs. Penn,1/15/17,3,0,0
UFC2017011504,Sergio Pettis,John Moraga,Decision - Unanimous,3,5:00,8,UFC Fight Night 103: Rodriguez vs. Penn,1/15/17,4,0,0
UFC2017011505,Drakkar Klose,Devin Powell,Decision - Unanimous,3,5:00,5,UFC Fight Night 103: Rodriguez vs. Penn,1/15/17,5,0,0
UFC2017011506,Augusto Mendes,Frankie Saenz,Decision - Split,3,5:00,7,UFC Fight Night 103: Rodriguez vs. Penn,1/15/17,6,0,0
UFC2017011507,Oleksiy Oliynyk,Viktor Pesta,Submission,1,2:57,1,UFC Fight Night 103: Rodriguez vs. Penn,1/15/17,7,0,0
UFC2017011508,Tony Martin,Alex White,Decision - Unanimous,3,5:00,5,UFC Fight Night 103: Rodriguez vs. Penn,1/15/17,8,0,0
UFC2017011509,Nina Ansaroff,Jocelyn Jones-Lybarger,Submission,3,3:39,32,UFC Fight Night 103: Rodriguez vs. Penn,1/15/17,9,0,0
UFC2017011510,Walt Harris,Chase Sherman,KO/TKO,2,2:41,1,UFC Fight Night 103: Rodriguez vs. Penn,1/15/17,10,0,0
UFC2017011511,Joachim Christensen,Bojan Mihajlovic,KO/TKO,3,2:05,2,UFC Fight Night 103: Rodriguez vs. Penn,1/15/17,11,0,0
UFC2017011512,Cyril Asker,Dmitri Smoliakov,KO/TKO,1,2:41,1,UFC Fight Night 103: Rodriguez vs. Penn,1/15/17,12,0,0
UFC2016123001,Amanda Nunes,Ronda Rousey,KO/TKO,1,0:48,25,UFC 207: Nunes vs. Rousey,12/30/16,1,1,1
UFC2016123002,Cody Garbrandt,Dominick Cruz,Decision - Unanimous,5,5:00,7,UFC 207: Nunes vs. Rousey,12/30/16,2,1,1
UFC2016123003,TJ Dillashaw,John Lineker,Decision - Unanimous,3,5:00,7,UFC 207: Nunes vs. Rousey,12/30/16,3,0,0
UFC2016123004,Dong Hyun Kim,Tarec Saffiedine,Decision - Split,3,5:00,4,UFC 207: Nunes vs. Rousey,12/30/16,4,0,0
UFC2016123005,Ray Borg,Louis Smolka,Decision - Unanimous,3,5:00,8,UFC 207: Nunes vs. Rousey,12/30/16,5,0,0
UFC2016123006,Neil Magny,Johny Hendricks,Decision - Unanimous,3,5:00,4,UFC 207: Nunes vs. Rousey,12/30/16,6,0,0
UFC2016123007,Antonio Carlos Junior,Marvin Vettori,Decision - Unanimous,3,5:00,3,UFC 207: Nunes vs. Rousey,12/30/16,7,0,0
UFC2016123008,Alex Garcia,Mike Pyle,KO/TKO,1,3:34,4,UFC 207: Nunes vs. Rousey,12/30/16,8,0,0
UFC2016123009,Niko Price,Brandon Thatch,Submission,1,4:30,4,UFC 207: Nunes vs. Rousey,12/30/16,9,0,0
UFC2016123010,Alex Oliveira,Tim Means,No Contest,1,3:33,4,UFC 207: Nunes vs. Rousey,12/30/16,10,0,0
UFC2016121701,Michelle Waterson,Paige VanZant,Submission,1,3:21,32,UFC on Fox 22: VanZant vs. Waterson,12/17/16,1,0,1
UFC2016121702,Mickey Gall,Sage Northcutt,Submission,2,1:40,4,UFC on Fox 22: VanZant vs. Waterson,12/17/16,2,0,0
UFC2016121703,Urijah Faber,Brad Pickett,Decision - Unanimous,3,5:00,7,UFC on Fox 22: VanZant vs. Waterson,12/17/16,3,0,0
UFC2016121704,Alan Jouban,Mike Perry,Decision - Unanimous,3,5:00,4,UFC on Fox 22: VanZant vs. Waterson,12/17/16,4,0,0
UFC2016121705,Paul Craig,Henrique da Silva,Submission,2,1:59,2,UFC on Fox 22: VanZant vs. Waterson,12/17/16,5,0,0
UFC2016121706,Mizuto Hirota,Cole Miller,Decision - Unanimous,3,5:00,6,UFC on Fox 22: VanZant vs. Waterson,12/17/16,6,0,0
UFC2016121707,Colby Covington,Bryan Barberena,Decision - Unanimous,3,5:00,4,UFC on Fox 22: VanZant vs. Waterson,12/17/16,7,0,0
UFC2016121708,Alex Morono,James Moontasri,Decision - Unanimous,3,5:00,4,UFC on Fox 22: VanZant vs. Waterson,12/17/16,8,0,0
UFC2016121709,Josh Emmett,Scott Holtzman,Decision - Unanimous,3,5:00,5,UFC on Fox 22: VanZant vs. Waterson,12/17/16,9,0,0
UFC2016121710,Leslie Smith,Irene Aldana,Decision - Unanimous,3,5:00,25,UFC on Fox 22: VanZant vs. Waterson,12/17/16,10,0,0
UFC2016121711,Eddie Wineland,Takeya Mizugaki,KO/TKO,1,3:04,7,UFC on Fox 22: VanZant vs. Waterson,12/17/16,11,0,0
UFC2016121712,Hector Sandoval,Fredy Serrano,Decision - Unanimous,3,5:00,8,UFC on Fox 22: VanZant vs. Waterson,12/17/16,12,0,0
UFC2016121713,Sultan Aliev,Bojan Velickovic,Decision - Split,3,5:00,4,UFC on Fox 22: VanZant vs. Waterson,12/17/16,13,0,0
UFC2016121001,Max Holloway,Anthony Pettis,KO/TKO,3,4:50,6,UFC 206: Holloway vs. Pettis,12/10/16,1,1,1
UFC2016121002,Donald Cerrone,Matt Brown,KO/TKO,3,0:34,4,UFC 206: Holloway vs. Pettis,12/10/16,2,0,0
UFC2016121003,Cub Swanson,Doo Ho Choi,Decision - Unanimous,3,5:00,6,UFC 206: Holloway vs. Pettis,12/10/16,3,0,0
UFC2016121004,Kelvin Gastelum,Tim Kennedy,KO/TKO,3,2:45,3,UFC 206: Holloway vs. Pettis,12/10/16,4,0,0
UFC2016121005,Emil Weber Meek,Jordan Mein,Decision - Unanimous,3,5:00,4,UFC 206: Holloway vs. Pettis,12/10/16,5,0,0
UFC2016121006,Misha Cirkunov,Nikita Krylov,Submission,1,4:38,2,UFC 206: Holloway vs. Pettis,12/10/16,6,0,0
UFC2016121007,Olivier Aubin-Mercier,Drew Dober,Submission,2,2:57,5,UFC 206: Holloway vs. Pettis,12/10/16,7,0,0
UFC2016121008,Viviane Pereira,Valerie Letourneau,Decision - Split,3,5:00,32,UFC 206: Holloway vs. Pettis,12/10/16,8,0,0
UFC2016121009,Matthew Lopez,Mitch Gagnon,Decision - Unanimous,3,5:00,7,UFC 206: Holloway vs. Pettis,12/10/16,9,0,0
UFC2016121010,Lando Vannata,John Makdessi,KO/TKO,1,1:40,5,UFC 206: Holloway vs. Pettis,12/10/16,10,0,0
UFC2016121011,Rustam Khabilov,Jason Saggo,Decision - Unanimous,3,5:00,5,UFC 206: Holloway vs. Pettis,12/10/16,11,0,0
UFC2016121012,Dustin Ortiz,Zach Makovsky,Decision - Split,3,5:00,8,UFC 206: Holloway vs. Pettis,12/10/16,12,0,0
UFC2016120901,Derrick Lewis,Shamil Abdurakhimov,KO/TKO,4,3:42,1,UFC Fight Night 102: Lewis vs. Abdurakhimov,12/9/16,1,0,1
UFC2016120902,Francis Ngannou,Anthony Hamilton,Submission,1,1:57,1,UFC Fight Night 102: Lewis vs. Abdurakhimov,12/9/16,2,0,0
UFC2016120903,Corey Anderson,Sean O'Connell,KO/TKO,2,2:36,2,UFC Fight Night 102: Lewis vs. Abdurakhimov,12/9/16,3,0,0
UFC2016120904,Gian Villante,Saparbek Safarov,KO/TKO,2,2:54,2,UFC Fight Night 102: Lewis vs. Abdurakhimov,12/9/16,4,0,0
UFC2016120905,Justine Kish,Ashley Yoder,Decision - Unanimous,3,5:00,32,UFC Fight Night 102: Lewis vs. Abdurakhimov,12/9/16,5,0,0
UFC2016120906,Randy Brown,Brian Camozzi,KO/TKO,2,1:25,4,UFC Fight Night 102: Lewis vs. Abdurakhimov,12/9/16,6,0,0
UFC2016120907,Gerald Meerschaert,Joe Gigliotti,Submission,1,4:12,3,UFC Fight Night 102: Lewis vs. Abdurakhimov,12/9/16,7,0,0
UFC2016120908,Andrew Sanchez,Trevor Smith,Decision - Unanimous,3,5:00,3,UFC Fight Night 102: Lewis vs. Abdurakhimov,12/9/16,8,0,0
UFC2016120909,Shane Burgos,Tiago Trator,Decision - Unanimous,3,5:00,6,UFC Fight Night 102: Lewis vs. Abdurakhimov,12/9/16,9,0,0
UFC2016120910,Marc Diakiese,Frankie Perez,Decision - Unanimous,3,5:00,5,UFC Fight Night 102: Lewis vs. Abdurakhimov,12/9/16,10,0,0
UFC2016120911,Ryan Janes,Keith Berish,Decision - Unanimous,3,5:00,3,UFC Fight Night 102: Lewis vs. Abdurakhimov,12/9/16,11,0,0
UFC2016120912,Julianna Lima,JJ Aldrich,Decision - Unanimous,3,5:00,32,UFC Fight Night 102: Lewis vs. Abdurakhimov,12/9/16,12,0,0
UFC2016120301,Demetrious Johnson,Tim Elliott,Decision - Unanimous,5,5:00,8,The Ultimate Fighter 24: Tournament of Champions Finale,12/3/16,1,1,1
UFC2016120302,Joseph Benavidez,Henry Cejudo,Decision - Split,3,5:00,8,The Ultimate Fighter 24: Tournament of Champions Finale,12/3/16,2,0,0
UFC2016120303,Jorge Masvidal,Jake Ellenberger,KO/TKO,1,4:05,4,The Ultimate Fighter 24: Tournament of Champions Finale,12/3/16,3,0,0
UFC2016120304,Jared Cannonier,Ion Cutelaba,Decision - Unanimous,3,5:00,2,The Ultimate Fighter 24: Tournament of Champions Finale,12/3/16,4,0,0
UFC2016120305,Sara McMann,Alexis Davis,Submission,2,2:52,25,The Ultimate Fighter 24: Tournament of Champions Finale,12/3/16,5,0,0
UFC2016120306,Brandon Moreno,Ryan Benoit,Decision - Split,3,5:00,8,The Ultimate Fighter 24: Tournament of Champions Finale,12/3/16,6,0,0
UFC2016120307,Ryan Hall,Gray Maynard,Decision - Unanimous,3,5:00,6,The Ultimate Fighter 24: Tournament of Champions Finale,12/3/16,7,0,0
UFC2016120308,Rob Font,Matt Schnell,KO/TKO,1,3:47,7,The Ultimate Fighter 24: Tournament of Champions Finale,12/3/16,8,0,0
UFC2016120309,Dong Hyun Kim (2),Brendan O'Reilly,Decision - Unanimous,3,5:00,5,The Ultimate Fighter 24: Tournament of Champions Finale,12/3/16,9,0,0
UFC2016120310,Jamie Moyle,Kailin Curran,Decision - Unanimous,3,5:00,32,The Ultimate Fighter 24: Tournament of Champions Finale,12/3/16,10,0,0
UFC2016120311,Anthony Smith,Elvis Mutapcic,KO/TKO,2,3:27,3,The Ultimate Fighter 24: Tournament of Champions Finale,12/3/16,11,0,0
UFC2016120312,Devin Clark,Josh Stansbury,Decision - Unanimous,3,5:00,2,The Ultimate Fighter 24: Tournament of Champions Finale,12/3/16,12,0,0
UFC2016112601,Robert Whittaker,Derek Brunson,KO/TKO,1,4:07,3,UFC Fight Night 101: Whittaker vs. Brunson,11/26/16,1,0,1
UFC2016112602,Andrew Holbrook,Jake Matthews,Decision - Split,3,5:00,5,UFC Fight Night 101: Whittaker vs. Brunson,11/26/16,2,0,0
UFC2016112603,Omari Akhmedov,Kyle Noke,Decision - Unanimous,3,5:00,4,UFC Fight Night 101: Whittaker vs. Brunson,11/26/16,3,0,0
UFC2016112604,Alexander Volkanovski,Yusuke Kasuya,KO/TKO,2,2:06,5,UFC Fight Night 101: Whittaker vs. Brunson,11/26/16,4,0,0
UFC2016112605,Tyson Pedro,Khalil Rountree,Submission,1,4:07,2,UFC Fight Night 101: Whittaker vs. Brunson,11/26/16,5,0,0
UFC2016112606,Danielle Taylor,Seo Hee Ham,Decision - Split,3,5:00,32,UFC Fight Night 101: Whittaker vs. Brunson,11/26/16,6,0,0
UFC2016112607,Dan Kelly,Chris Camozzi,Decision - Unanimous,3,5:00,3,UFC Fight Night 101: Whittaker vs. Brunson,11/26/16,7,0,0
UFC2016112608,Damien Brown,Jon Tuck,Decision - Split,3,5:00,5,UFC Fight Night 101: Whittaker vs. Brunson,11/26/16,8,0,0
UFC2016112609,Jonathan Meunier,Richard Walsh,Decision - Unanimous,3,5:00,4,UFC Fight Night 101: Whittaker vs. Brunson,11/26/16,9,0,0
UFC2016112610,Ben Nguyen,Geane Herrera,Decision - Unanimous,3,5:00,8,UFC Fight Night 101: Whittaker vs. Brunson,11/26/16,10,0,0
UFC2016112611,Jason Knight,Dan Hooker,Decision - Unanimous,3,5:00,6,UFC Fight Night 101: Whittaker vs. Brunson,11/26/16,11,0,0
UFC2016112612,Marlon Vera,Ning Guangyou,Decision - Unanimous,3,5:00,6,UFC Fight Night 101: Whittaker vs. Brunson,11/26/16,12,0,0
UFC2016112613,Jenel Lausa,Yao Zhikui,Decision - Unanimous,3,5:00,8,UFC Fight Night 101: Whittaker vs. Brunson,11/26/16,13,0,0
UFC2016111914,Ryan Bader,Antonio Rogerio Nogueira,KO/TKO,3,3:51,2,UFC Fight Night 100: Bader vs. Nogueira 2,11/19/16,1,0,1
